Time,I1V,I1A,I1P,I2V,I2A,I2P,I3V,I3A,I3P,I4V,I4A,I4P,G1V,G1A,G1P,G2V,G2A,G2P,G3V,G3A,G3P,FRQ,EFF,INVT,BOOT,SR,KWHT
06:50:10,324.188293,0.020946,6.790318,324.561127,0.013695,4.44493,,,,,,,247.869736,0.835581,0,,,,,,,50.02401,0,20.917465,21.535568,,23469.653
06:55:29,276.014313,0.034641,9.561357,258.118317,0.029807,7.693784,,,,,,,246.615189,0.094727,0,,,,,,,50.005001,0,23.114473,22.506128,,23469.653
07:00:15,294.734467,0.038669,11.397028,271.972015,0.031418,8.544926,,,,,,,248.03653,0.094727,0,,,,,,,50.000999,0,23.740051,23.099039,,23469.653
07:05:29,309.451569,0.048336,14.957652,308.019104,0.039474,12.15887,,,,,,,247.225311,0.094727,3.222656,,,,,,,50.021008,11.884475,24.310732,23.653601,,23469.653
07:10:04,304.388885,0.061226,18.636393,316.692383,0.050753,16.073025,,,,,,,247.822052,0.094727,11.279297,,,,,,,50.02301,32.496357,24.697983,24.091324,,23469.653
07:15:17,339.121246,0.076532,25.953627,298.148834,0.072504,21.616983,,,,,,,246.710968,0.094727,24.169922,,,,,,,50.020008,50.808517,25.249241,24.500929,,23469.654
07:20:11,369.203003,0.1007,37.178745,350.266998,0.091033,31.885786,,,,,,,245.679077,0.094727,40.283203,,,,,,,50.013004,58.326904,25.926773,24.976372,,23469.657
07:25:32,379.524597,0.149842,56.868576,347.009613,0.142591,49.480518,,,,,,,247.738602,0.426047,91.614975,,,,,,,50.027016,86.145523,26.618387,25.726074,,23469.663
07:30:13,393.064331,0.17401,68.396973,364.532776,0.165954,60.495529,,,,,,,246.207581,0.426047,108.711533,,,,,,,50.043037,84.342789,27.146,26.237137,,23469.671
07:35:47,395.163971,0.203011,80.22271,361.432373,0.195761,70.754288,,,,,,,245.871368,0.563284,131.506927,,,,,,,50.019009,87.103951,27.755587,26.868784,,23469.682
07:40:20,405.348206,0.216706,87.841553,384.960114,0.203011,78.151215,,,,,,,246.267532,0.563284,142.904633,,,,,,,50.006001,86.090881,28.26363,27.349165,,23469.693
