Time,I1V,I1A,I1P,I2V,I2A,I2P,I3V,I3A,I3P,I4V,I4A,I4P,G1V,G1A,G1P,G2V,G2A,G2P,G3V,G3A,G3P,FRQ,EFF,INVT,BOOT,SR,KWHT
06:55:05,345.714508,0.021751,7.519706,345.930359,0.016112,5.57363,,,,,,,243.941437,0.835581,0,,,,,,,49.960033,0,19.910561,20.315331,,23175.125
07:00:03,343.752228,0.020946,7.200097,344.949219,0.014501,5.00204,,,,,,,242.398621,0.835581,0,,,,,,,50.005001,0,20.677372,21.187843,,23175.125
07:05:02,289.887634,0.04028,11.676674,287.807617,0.032224,9.274313,,,,,,,239.653168,0.094727,0,,,,,,,50.030018,0,22.507845,21.838121,,23175.125
07:10:10,320.773926,0.053975,17.313837,332.174774,0.046725,15.5208,,,,,,,242.374222,0.094727,8.056641,,,,,,,49.977009,24.537018,23.074415,22.419579,,23175.125
07:15:12,322.853943,0.046725,15.085286,334.392151,0.038669,12.930543,,,,,,,243.067963,0.094727,4.833984,,,,,,,49.970016,17.254477,23.534967,22.774183,,23175.125
07:20:08,378.406097,0.099894,37.800652,369.929047,0.098283,36.357811,,,,,,,244.932419,0.426047,41.088867,,,,,,,49.992001,55.406849,24.016798,23.19758,,23175.126
07:25:00,347.107727,0.070893,24.607439,348.971893,0.066865,23.333937,,,,,,,242.995026,0.094727,20.141602,,,,,,,49.986004,42.012981,24.603989,23.835203,,23175.13
07:30:03,364.454285,0.096672,35.232525,350.816437,0.095061,33.348892,,,,,,,242.240112,0.094727,37.866211,,,,,,,50.005001,55.213512,24.976372,24.119972,,23175.133
07:35:09,374.952484,0.102311,38.361839,373.304169,0.099089,36.990265,,,,,,,242.995026,0.563284,78.589035,,,,,,,49.981007,104.295746,25.707098,24.625202,,23175.137
07:40:10,365.47467,0.078143,28.559361,350.365112,0.072504,25.402872,,,,,,,242.264496,0.426047,12.084961,,,,,,,50.004002,22.39522,26.028368,24.955763,,23175.14
07:45:07,395.340576,0.094255,37.262905,360.137268,0.096672,34.815193,,,,,,,243.213745,0.426047,42.700195,,,,,,,49.989002,59.24157,26.536398,25.418762,,23175.144
07:50:08,386.726166,0.134535,52.028286,394.555664,0.129702,51.1745,,,,,,,243.541489,0.426047,84.287888,,,,,,,49.973015,81.672104,27.026062,25.926773,,23175.149
07:55:06,417.102264,0.20865,87.028557,434.978638,0.211873,92.160141,,,,,,,244.256104,0.66859,130.69281,,,,,,,49.985004,72.93586,27.627083,26.5676,,23175.159
08:00:08,430.838226,0.282766,121.826225,439.295654,0.286794,125.98719,,,,,,,244.0625,0.906292,219.432053,,,,,,,49.977009,88.547287,28.16695,27.146,,23175.176
08:05:05,427.463104,0.297266,127.070419,428.287262,0.298072,127.660446,,,,,,,242.398621,0.971317,225.945023,,,,,,,50.018005,88.699509,28.669966,27.555479,,23175.194
08:10:05,457.387878,0.385077,176.129471,445.49646,0.4028,179.445984,,,,,,,243.323029,1.377924,322.011353,,,,,,,50.006001,90.560623,29.17802,27.99427,,23175.215
08:15:01,438.177155,0.407634,178.615738,450.794617,0.406828,183.395874,,,,,,,243.395889,1.377924,332.59494,,,,,,,50.001999,91.874107,29.688471,28.568371,,23175.243
08:20:04,454.954651,0.414078,188.386902,448.655731,0.427774,191.923096,,,,,,,244.280273,1.460795,348.87738,,,,,,,49.996002,91.735001,30.191553,28.974804,,23175.272
08:25:14,443.730408,0.515584,228.780289,454.150116,0.53089,241.103943,,,,,,,244.268158,1.847908,444.943695,,,,,,,50.000999,94.6922,30.61937,29.381191,,23175.303
08:30:11,446.202881,0.535724,239.041611,459.232422,0.534113,245.281921,,,,,,,244.823837,1.87894,452.270782,,,,,,,49.993999,93.38195,31.312174,29.990765,,23175.351
