Time,I1V,I1A,I1P,I2V,I2A,I2P,I3V,I3A,I3P,I4V,I4A,I4P,G1V,G1A,G1P,G2V,G2A,G2P,G3V,G3A,G3P,FRQ,EFF,INVT,BOOT,SR,KWHT
06:55:07,314.592743,0.022557,7.096206,316.339172,0.013695,4.332328,,,,,,,243.019333,0.835581,0,,,,,,,49.981007,0,19.745867,20.349163,,23480.597
07:00:02,342.241272,0.022557,7.719868,342.594482,0.01289,4.415906,,,,,,,242.75177,0.835581,0,,,,,,,50.029018,0,20.126278,20.50666,,23480.597
07:05:01,275.759216,0.029002,7.997459,247.816345,0.024974,6.188867,,,,,,,241.898438,0.094727,0,,,,,,,50.02301,0,21.934891,21.267523,,23480.597
07:10:04,334.647247,0.029002,9.705306,274.503357,0.024974,6.855337,,,,,,,241.299271,0.094727,0,,,,,,,50.007999,0,22.503839,21.662817,,23480.597
07:15:04,328.466064,0.037863,12.436777,255.057159,0.035446,9.040858,,,,,,,242.812622,0.094727,0,,,,,,,50.020008,0,22.976973,22.123358,,23480.597
07:20:11,350.953796,0.053975,18.942802,314.298401,0.042697,13.419536,,,,,,,245.040939,0.094727,7.250977,,,,,,,50,22.405602,23.457684,22.599455,,23480.597
07:25:01,354.387787,0.062837,22.268597,333.587616,0.049947,16.661768,,,,,,,245.30603,0.094727,15.307617,,,,,,,50.004002,39.320507,23.930241,23.074415,,23480.598
07:30:01,363.944092,0.075726,27.560177,313.121033,0.066059,20.684526,,,,,,,245.281952,0.094727,20.141602,,,,,,,50.010002,41.748833,24.405773,23.496023,,23480.599
07:35:04,384.077087,0.132924,51.053066,364.846741,0.117618,42.912399,,,,,,,242.727432,0.426047,73.704308,,,,,,,49.994999,78.437653,25.166025,24.21558,,23480.603
07:40:05,389.100525,0.129702,50.466961,348.756042,0.116812,40.738892,,,,,,,242.812622,0.426047,87.544373,,,,,,,50.001999,95.985474,25.723627,24.691114,,23480.609
07:45:03,410.84259,0.104728,43.026726,345.832245,0.1007,34.82531,,,,,,,241.849548,0.094727,45.117188,,,,,,,50.005001,57.95248,26.175911,24.985493,,23480.614
07:50:06,414.90451,0.146619,60.832966,384.842377,0.135341,52.084877,,,,,,,243.796066,0.426047,87.544373,,,,,,,50.000999,77.529266,26.739573,25.622026,,23480.621
07:55:02,421.20343,0.152258,64.131767,360.981049,0.145814,52.635944,,,,,,,244.618652,0.426047,49.145508,,,,,,,49.993,42.088268,27.24757,26.129942,,23480.628
08:00:01,417.376984,0.190927,79.688622,379.347992,0.17401,66.010193,,,,,,,243.796066,0.563284,120.923355,,,,,,,50.025013,82.99543,27.737841,26.637972,,23480.637
08:05:08,415.316589,0.212678,88.328865,391.396393,0.186899,73.151672,,,,,,,243.27446,0.66859,145.347,,,,,,,50.007999,90.008995,28.168175,27.049934,,23480.648
08:10:01,424.42157,0.227985,96.761665,399.696838,0.203817,81.464928,,,,,,,244.026199,0.66859,159.187057,,,,,,,50.006001,89.31723,28.576937,27.455643,,23480.66
08:15:00,424.460815,0.253764,107.712875,401.874969,0.223957,90.002632,,,,,,,244.473679,0.757367,170.584763,,,,,,,49.987003,86.277885,29.019466,27.889025,,23480.673
08:20:04,434.821655,0.273098,118.7491,398.068146,0.249736,99.411949,,,,,,,244.654861,0.835581,190.937805,,,,,,,50.005001,87.521492,29.381804,28.266689,,23480.689
08:25:01,431.858612,0.31499,136.030975,408.723328,0.279543,114.255836,,,,,,,243.965652,0.906292,220.24617,,,,,,,50.004002,87.997513,29.787601,28.669966,,23480.705
08:30:11,442.297943,0.339158,150.008713,408.998047,0.306934,125.535248,,,,,,,243.735458,1.031842,245.483932,,,,,,,50.013004,89.09066,30.153593,29.076378,,23480.725
08:35:07,420.516632,0.182066,76.561615,382.016693,0.155481,59.396263,,,,,,,241.910629,0.426047,108.711533,,,,,,,50.014004,79.959709,30.328026,29.17802,,23480.742
08:40:03,437.882812,0.215095,94.186493,411.450897,0.190927,78.557167,,,,,,,241.788498,0.66859,149.417603,,,,,,,49.994999,86.496719,30.536762,29.334661,,23480.754
08:45:01,453.365204,0.410856,186.267822,397.67569,0.392327,156.018997,,,,,,,242.788284,1.289318,309.79953,,,,,,,49.990002,90.508759,31.003153,29.777805,,23480.774
08:50:03,457.721466,0.433413,198.382355,417.180756,0.399578,166.696091,,,,,,,245.077133,1.377924,334.223175,,,,,,,49.994999,91.548325,31.411909,30.100294,,23480.801
08:55:06,462.941132,0.451942,209.222366,417.043396,0.426968,178.064194,,,,,,,244.001968,1.460795,354.576202,,,,,,,50.000999,91.553963,31.645758,30.402077,,23480.829
09:00:04,471.143463,0.47611,224.315933,421.321167,0.458386,193.127899,,,,,,,245.185577,1.576435,383.070465,,,,,,,50.004002,91.765747,32.022804,30.701998,,23480.859
09:05:04,481.602417,0.502694,242.098846,433.605042,0.484971,210.285965,,,,,,,243.747574,1.717857,418.077698,,,,,,,49.960033,92.416382,32.427364,31.006824,,23480.892
09:10:07,314.494629,1.153619,362.807068,443.298706,0.53089,235.343033,,,,,,,243.614243,2.34185,565.433655,,,,,,,49.965023,94.530396,32.592575,32.025253,,23480.929
09:15:03,410.783722,1.495999,614.532104,438.549988,0.605811,265.678497,,,,,,,244.098801,3.489748,848.747986,,,,,,,49.994999,96.42556,33.738373,32.411461,,23480.987
09:20:05,453.227844,1.79971,815.678833,370.282257,1.168926,432.832428,,,,,,,245.366241,4.930185,1208.5896,,,,,,,49.992001,96.80246,35.265999,32.890656,,23481.071
09:25:05,452.28595,2.17512,983.776245,412.314301,1.542724,636.087158,,,,,,,245.30603,6.415913,1576.57251,,,,,,,49.987003,97.327492,37.13652,33.953773,,23481.181
09:30:08,438.962067,2.401494,1054.164551,419.123413,1.896382,794.818298,,,,,,,248.39357,7.254616,1804.526611,,,,,,,50.009003,97.595634,38.717445,34.960659,,23481.326
09:35:01,436.783936,2.502999,1093.269897,409.704468,2.29596,940.665039,,,,,,,246.375473,8.011823,1980.376831,,,,,,,50.011002,97.366776,40.190617,35.785122,,23481.477
09:40:10,435.115997,2.569864,1118.188965,389.806946,2.69876,1051.995361,,,,,,,247.117752,8.304518,2053.647705,,,,,,,50,94.630104,40.845402,36.749626,,23481.649
09:45:05,431.740875,2.868742,1238.553101,394.359436,2.841351,1120.513672,,,,,,,248.286514,9.246604,2297.070068,,,,,,,49.991001,97.371979,43.283195,37.933304,,23481.828
09:50:02,432.957489,2.795432,1210.303223,389.728455,2.770458,1079.72644,,,,,,,248.119873,8.929241,2201.003662,,,,,,,50.007999,96.11245,43.319908,38.439579,,23482.008
09:55:02,436.803558,2.917078,1274.189941,404.465179,2.846185,1151.182739,,,,,,,248.928162,9.465876,2363.013916,,,,,,,50.007999,97.428909,43.47541,38.666019,,23482.159
10:00:02,429.915955,3.107199,1335.834473,391.435638,3.095115,1211.53833,,,,,,,249.402405,9.928855,2482.689697,,,,,,,50.007,97.460793,45.191071,39.752434,,23482.356
10:05:03,474.498962,2.75918,1309.228027,429.582367,2.956552,1270.082642,,,,,,,246.962311,10.07291,2489.202637,,,,,,,50.009003,96.506516,45.301834,40.000904,,23482.524
10:10:04,468.121552,2.768042,1295.779907,413.001099,3.103171,1281.613159,,,,,,,247.189484,10.089399,2499.786377,,,,,,,49.998001,96.988945,44.942005,39.859501,,23482.677
10:15:04,465.688324,2.942857,1370.454102,430.269165,2.81235,1210.067383,,,,,,,246.770859,10.122295,2507.92749,,,,,,,50.007,97.186844,45.92907,40.45129,,23482.824
10:20:10,478.266541,2.645591,1265.297485,422.94986,3.120894,1319.981812,,,,,,,247.988876,10.04537,2497.343994,,,,,,,50.017006,96.59861,45.579674,40.325241,,23482.955
10:25:01,477.305023,2.527167,1206.229614,404.19046,3.395604,1372.470825,,,,,,,248.595673,10.034331,2499.786377,,,,,,,50,96.939774,46.432957,41.063358,,23483.137
10:30:05,474.067261,2.473998,1172.841309,400.599487,3.50436,1403.844849,,,,,,,247.702835,10.07291,2502.22876,,,,,,,50.014004,97.110352,47.649086,41.776375,,23483.346
10:35:03,483.525421,2.327379,1125.34668,408.644836,3.573642,1460.35022,,,,,,,246.902496,10.083907,2497.343994,,,,,,,50.015003,96.583023,47.635628,41.778824,,23483.514
10:40:06,424.42157,0.919995,390.46582,392.083191,0.91355,358.187775,,,,,,,243.602127,2.983109,722.559143,,,,,,,50.030018,96.514488,42.689667,40.65934,,23483.635
10:45:02,477.206909,3.08142,1470.474976,457.81958,2.4168,1106.458374,,,,,,,246.663071,10.094891,2497.343994,,,,,,,50.007999,96.911469,43.650486,40.347309,,23483.744
10:50:08,489.137543,2.458691,1202.638306,434.331085,3.161175,1372.996338,,,,,,,248.167511,10.050884,2500.600342,,,,,,,49.987003,97.086754,47.046719,41.65583,,23483.933
10:55:07,477.442383,2.753541,1314.657227,434.880524,2.941246,1279.090454,,,,,,,247.750519,10.138702,2521.767578,,,,,,,50.013004,97.224869,46.499012,41.721302,,23484.102
11:00:01,364.787872,2.165453,789.930969,341.103149,2.708427,923.853027,,,,,,,246.555283,7.044558,1729.627441,,,,,,,49.979008,100.924477,48.606209,43.00845,,23484.309
11:05:05,417.808685,1.269626,530.460632,382.311035,1.264792,483.543976,,,,,,,243.699112,4.056739,988.776855,,,,,,,49.982006,97.51207,47.351547,42.914234,,23484.488
11:10:14,429.876709,0.991694,426.306,400.834961,0.973165,390.078491,,,,,,,243.383743,3.237906,785.24646,,,,,,,50.021008,96.18586,42.890976,40.964134,,23484.563
11:15:14,499.616119,2.373298,1185.737793,441.92511,3.145062,1389.88208,,,,,,,249.272095,10.001144,2502.22876,,,,,,,49.987003,97.150543,46.773823,41.382931,,23484.671
