Time,I1V,I1A,I1P,I2V,I2A,I2P,I3V,I3A,I3P,I4V,I4A,I4P,G1V,G1A,G1P,G2V,G2A,G2P,G3V,G3A,G3P,FRQ,EFF,INVT,BOOT,SR,KWHT
06:20:04,331.998169,0.016918,5.616612,332.057037,0.017723,5.885114,,,,,,,245.101212,0.835581,0,,,,,,,50.02301,0,19.37294,20.010609,,23529.249
06:25:18,260.119843,0.037058,9.639418,241.733276,0.038669,9.347536,,,,,,,242.617859,0.094727,0,,,,,,,49.980007,0,21.458282,20.955256,,23529.249
06:30:05,302.465851,0.044308,13.401658,318.674286,0.046725,14.889993,,,,,,,241.788498,0.094727,4.02832,,,,,,,50.005001,14.238548,22.123358,21.556767,,23529.249
06:35:14,322.559601,0.058003,18.70949,284.471741,0.069282,19.708658,,,,,,,243.868744,0.094727,14.501953,,,,,,,49.978008,37.747662,22.694031,22.131386,,23529.249
06:40:40,320.930908,0.08056,25.854193,366.004486,0.074921,27.42135,,,,,,,244.340729,0.094727,22.558594,,,,,,,49.977009,42.343243,23.267492,22.69002,,23529.251
06:45:08,328.407196,0.099894,32.806042,352.131165,0.096672,34.041225,,,,,,,245.919434,0.563284,82.659645,,,,,,,49.973015,123.654488,23.753817,23.158598,,23529.254
06:50:05,359.45047,0.106339,38.223675,360.156891,0.102311,36.848083,,,,,,,245.185577,0.426047,41.894531,,,,,,,49.972015,55.805981,24.362812,23.645016,,23529.257
06:55:01,364.042206,0.153064,55.721756,399.265137,0.149036,59.504883,,,,,,,245.318069,0.426047,96.49971,,,,,,,50.001999,83.747742,24.909941,24.220167,,23529.263
07:00:21,384.528412,0.178038,68.460518,391.926208,0.182871,71.67202,,,,,,,244.835907,0.426047,116.03862,,,,,,,50.015003,82.806335,25.616516,24.787901,,23529.273
07:05:17,367.279968,0.173204,63.614361,392.456024,0.173204,67.974953,,,,,,,245.342178,0.426047,111.968018,,,,,,,50.025013,85.088989,26.064465,25.293928,,23529.282
07:10:04,376.149475,0.176426,66.362701,399.049286,0.178038,71.045776,,,,,,,245.004807,0.563284,117.666862,,,,,,,50.013004,85.632896,26.436636,25.622026,,23529.291
07:15:17,382.821228,0.203011,77.716995,394.634155,0.212678,83.930161,,,,,,,245.378265,0.563284,138.83403,,,,,,,49.999001,85.887085,26.942827,26.114029,,23529.303
07:20:20,380.270264,0.256181,97.417938,405.465942,0.267459,108.445602,,,,,,,246.627151,0.757367,184.42482,,,,,,,49.999001,89.585953,27.460541,26.639807,,23529.315
07:25:14,384.135956,0.26182,100.574486,418.377747,0.256181,107.180344,,,,,,,245.871368,0.757367,175.469498,,,,,,,49.987003,84.459892,28.004068,27.146,,23529.331
07:30:06,377.267975,0.3021,113.972656,408.821442,0.299683,122.516922,,,,,,,244.666962,0.906292,213.7332,,,,,,,50.001999,90.377426,28.466801,27.565268,,23529.347
07:35:05,386.745789,0.305322,118.082153,413.629028,0.303711,125.623772,,,,,,,244.956543,0.906292,212.919083,,,,,,,50.011002,87.36721,28.947872,28.027941,,23529.364
07:40:06,382.526886,0.276321,105.700142,410.764099,0.277932,114.164497,,,,,,,245.053009,0.757367,195.008408,,,,,,,49.986004,88.694756,29.277143,28.365223,,23529.381
07:45:01,394.10434,0.356075,140.33078,428.993683,0.356881,153.099609,,,,,,,246.327515,1.088687,269.093475,,,,,,,49.990002,91.70607,29.788824,28.835272,,23529.401
07:50:09,409.822205,0.538141,220.542068,431.878235,0.548614,236.93428,,,,,,,244.968613,1.751328,427.847137,,,,,,,49.993,93.523338,30.392273,29.353037,,23529.432
07:55:06,408.350494,0.593727,242.448807,430.131805,0.6042,259.885651,,,,,,,244.691086,1.968956,475.88031,,,,,,,49.978008,94.733757,30.905235,29.889172,,23529.47
08:00:18,400.913452,0.678315,271.945709,438.412628,0.667842,292.790558,,,,,,,245.510651,2.190179,532.054688,,,,,,,50.007,94.212952,31.426605,30.295599,,23529.514
08:05:06,406.682556,0.715373,290.929626,425.441956,0.741152,315.317169,,,,,,,247.285049,2.366143,579.273743,,,,,,,49.991001,95.550804,32.013622,30.605299,,23529.558
08:10:04,410.705231,0.816878,335.496246,432.977112,0.832185,360.316986,,,,,,,247.189484,2.703544,667.198853,,,,,,,49.991001,95.887634,32.429203,31.108402,,23529.609
08:15:21,407.585205,0.891799,363.484161,437.215637,0.899855,393.430756,,,,,,,246.111542,2.964044,726.629761,,,,,,,49.971016,95.998871,33.140446,31.618837,,23529.672
08:20:07,408.585968,1.024723,418.6875,443.671539,1.023918,454.283142,,,,,,,246.579224,3.407928,838.164368,,,,,,,50.013004,96.012894,33.657604,32.120182,,23529.733
08:25:16,404.641785,1.05453,426.707062,438.2164,1.065003,466.701904,,,,,,,245.245819,3.489748,857.703308,,,,,,,50.006001,96.003433,34.461868,32.531384,,23529.807
08:30:43,409.331635,1.282515,524.97406,437.176392,1.305878,570.898865,,,,,,,245.077133,4.337695,1061.233643,,,,,,,49.991001,96.839119,35.240292,33.046726,,23529.889
08:35:02,402.287048,1.370326,551.264282,434.566559,1.377576,598.648438,,,,,,,245.679077,4.56448,1120.664551,,,,,,,49.996002,97.456482,35.849361,33.452,,23529.965
08:40:01,403.032715,1.270431,512.025391,436.411102,1.269626,554.078735,,,,,,,246.243561,4.21963,1035.995972,,,,,,,50.002998,97.175873,36.493172,34.040047,,23530.059
08:45:15,397.656067,1.099644,437.280121,431.171814,1.099644,474.135529,,,,,,,246.267532,3.585402,881.312805,,,,,,,49.997002,96.697136,35.996853,34.257977,,23530.144
08:50:43,400.089294,1.96647,786.763428,428.797455,1.977748,848.053345,,,,,,,245.81131,6.502154,1599.36792,,,,,,,49.996002,97.831635,38.016518,35.082428,,23530.26
08:55:36,396.596436,1.807766,716.953735,430.740112,1.809378,779.371521,,,,,,,246.195572,5.92822,1463.409668,,,,,,,49.993,97.80024,37.37151,35.196247,,23530.363
09:00:40,394.182831,2.181565,859.935364,426.423096,2.193649,935.422546,,,,,,,247.81015,7.060335,1751.608643,,,,,,,49.978008,97.563202,39.59684,35.985832,,23530.471
09:05:01,390.454498,2.035751,794.868286,418.12265,2.033334,850.183228,,,,,,,247.881638,6.620977,1568.431396,,,,,,,49.973015,95.342384,40.798904,36.909969,,23530.6
09:10:08,388.629578,1.258347,489.030975,420.810974,1.252708,527.15332,,,,,,,244.847977,4.056739,989.590942,,,,,,,49.993999,97.383018,39.357533,36.999298,,23530.725
09:15:06,390.768463,0.859575,335.894897,426.050262,0.850714,362.446747,,,,,,,244.352829,2.765915,671.26947,,,,,,,50.006001,96.123352,37.952888,36.591702,,23530.794
09:20:40,393.005463,0.73229,287.794159,416.552826,0.742763,309.400116,,,,,,,244.666962,2.34185,572.760803,,,,,,,49.978008,95.908623,37.206272,36.086872,,23530.847
09:25:35,397.656067,0.819295,325.797729,423.597412,0.835407,353.876312,,,,,,,244.799713,2.703544,657.429382,,,,,,,49.994999,96.72715,37.115715,35.985222,,23530.898
09:30:00,394.869629,0.896633,354.05307,426.933289,0.890188,380.050903,,,,,,,242.776108,2.906071,704.648438,,,,,,,50.006001,95.987549,37.204437,35.965641,,23530.947
09:35:44,393.96698,0.84588,333.24881,427.561218,0.844269,360.976593,,,,,,,245.474564,2.724499,667.198853,,,,,,,49.987003,96.106949,37.130402,35.883629,,23531.015
