Time,I1V,I1A,I1P,I2V,I2A,I2P,I3V,I3A,I3P,I4V,I4A,I4P,G1V,G1A,G1P,G2V,G2A,G2P,G3V,G3A,G3P,FRQ,EFF,INVT,BOOT,SR,KWHT
06:20:06,321.22525,0.025779,8.280931,322.127899,0.019334,6.22815,,,,,,,244.413254,0.757367,0,,,,,,,49.987003,0,0,0,,23254.89
06:25:06,275.01355,0.041086,11.299097,284.059662,0.031418,8.924701,,,,,,,243.177322,0.094727,0,,,,,,,49.998001,0,21.702873,21.226849,,23254.89
06:30:10,316.829742,0.044308,14.038094,289.671783,0.041086,11.90134,,,,,,,243.238052,0.094727,0.805664,,,,,,,49.982006,3.105943,22.313543,21.743546,,23254.89
06:35:06,346.263947,0.095061,32.91613,301.877167,0.096672,29.183071,,,,,,,244.159332,0.094727,29.80957,,,,,,,49.982006,48.003147,22.869329,22.389215,,23254.891
06:40:09,338.316711,0.094255,31.888109,323.423004,0.081366,26.315506,,,,,,,243.165146,0.094727,32.226562,,,,,,,49.977009,55.36866,23.270353,22.727228,,23254.894
06:45:07,347.716034,0.124062,43.138489,333.116669,0.117618,39.180382,,,,,,,242.922089,0.426047,71.26194,,,,,,,49.985004,86.568169,23.743494,23.168337,,23254.897
06:50:09,334.686493,0.099089,33.163685,326.601898,0.091838,29.994596,,,,,,,245.426407,0.094727,37.866211,,,,,,,49.991001,59.954472,24.227058,23.550438,,23254.901
06:55:12,330.11438,0.08781,28.987476,324.776978,0.078143,25.379112,,,,,,,245.101212,0.094727,30.615234,,,,,,,49.987003,56.312592,24.595963,23.929667,,23254.904
07:00:02,317.104462,0.078143,24.779558,298.619781,0.070893,21.169994,,,,,,,244.582397,0.094727,20.947266,,,,,,,50,45.587528,24.960329,24.121689,,23254.906
07:05:09,362.295776,0.103117,37.358784,325.816986,0.1007,32.809772,,,,,,,243.638474,0.094727,43.505859,,,,,,,50.001999,62.00193,25.37348,24.458536,,23254.908
07:10:06,375.914001,0.211067,79.343117,378.366852,0.199789,75.59346,,,,,,,245.293976,0.563284,138.019913,,,,,,,49.986004,89.081551,25.931667,25.147055,,23254.917
07:15:11,346.106964,0.141786,49.072987,358.155365,0.128896,46.164795,,,,,,,244.219803,0.426047,68.005455,,,,,,,50.009003,71.405968,26.231628,25.401016,,23254.925
07:20:15,375.305695,0.19415,72.865448,362.805969,0.191733,69.561806,,,,,,,244.147217,0.563284,125.808083,,,,,,,50.021008,88.331474,26.739573,25.822748,,23254.933
07:25:02,393.96698,0.332713,131.07785,395.419067,0.327879,129.649689,,,,,,,244.703156,0.971317,236.528595,,,,,,,50.007999,90.718689,27.218195,26.333223,,23254.947
07:30:01,397.597198,0.377826,150.222733,394.045471,0.378632,149.198227,,,,,,,244.207687,1.142453,277.23468,,,,,,,50.007999,92.590271,27.654015,26.739573,,23254.969
07:35:09,392.554138,0.344797,135.35141,403.954987,0.331102,133.750137,,,,,,,244.256104,0.971317,238.970963,,,,,,,49.985004,88.803261,27.965515,27.044428,,23254.992
07:40:02,391.926208,0.284377,111.45472,391.788849,0.277932,108.890663,,,,,,,244.437424,0.835581,201.521378,,,,,,,49.997002,91.457047,28.26363,27.349165,,23255.009
07:45:13,407.879547,0.452747,184.666336,400.854584,0.454358,182.131653,,,,,,,243.844528,1.420007,342.36438,,,,,,,49.993999,93.338684,28.670578,27.657074,,23255.032
07:50:02,403.307434,0.443886,179.022369,391.141296,0.453553,177.403229,,,,,,,245.498642,1.377924,336.665558,,,,,,,49.998001,94.456055,28.974804,27.968576,,23255.057
07:55:03,396.321716,0.331907,131.542038,392.299042,0.328685,128.942734,,,,,,,244.823837,0.971317,237.342728,,,,,,,49.980007,91.115776,29.17802,28.26363,,23255.083
08:00:04,393.770752,0.358492,141.163666,392.318665,0.352853,138.43074,,,,,,,243.177322,1.088687,257.69577,,,,,,,49.991001,92.167702,29.377518,28.365223,,23255.104
08:05:03,402.208557,0.437441,175.942444,400.933075,0.432607,173.446533,,,,,,,243.480804,1.377924,326.08197,,,,,,,50.011002,93.329208,29.589941,28.669966,,23255.129
08:10:12,401.050812,0.44308,177.697601,394.065094,0.45033,177.459488,,,,,,,243.880859,1.377924,333.409058,,,,,,,50.019009,93.876495,29.82798,28.856066,,23255.155
08:15:07,406.329346,0.613867,249.432266,399.912689,0.625951,250.325836,,,,,,,244.823837,1.968956,475.88031,,,,,,,50.010002,95.22213,30.295599,29.17802,,23255.188
08:20:01,406.15274,0.59131,240.162354,395.301331,0.61145,241.707169,,,,,,,244.968613,1.87894,457.155518,,,,,,,49.984005,94.871231,30.600403,29.481636,,23255.228
08:25:09,403.758759,0.634007,255.985962,401.914215,0.638841,256.759186,,,,,,,243.868744,2.026639,490.534515,,,,,,,50.004002,95.668297,30.905235,29.709887,,23255.267
08:30:03,411.038818,0.72504,298.019592,408.5271,0.735513,300.476898,,,,,,,243.553604,2.366143,568.690186,,,,,,,50.015003,95.019806,31.158579,29.886112,,23255.31
08:35:05,402.130066,0.688788,276.982361,403.69989,0.687982,277.738434,,,,,,,244.243988,2.190179,527.98407,,,,,,,50.028015,95.180145,31.492767,30.110708,,23255.358
08:40:03,408.88031,0.742763,303.701263,411.136932,0.741958,305.046173,,,,,,,242.398621,2.413968,580.087891,,,,,,,50.013004,95.292046,31.518467,30.263769,,23255.399
08:45:03,404.798767,0.738735,299.039093,406.976898,0.741958,301.959595,,,,,,,243.517212,2.39018,577.645508,,,,,,,49.986004,96.114281,31.819639,30.498829,,23255.448
08:50:05,406.937653,0.783849,318.9776,403.660645,0.793516,320.311188,,,,,,,243.262344,2.551863,614.280945,,,,,,,49.993999,96.088173,32.124466,30.703835,,23255.499
08:55:09,407.369354,0.843463,343.601074,406.91803,0.845074,343.876007,,,,,,,244.135101,2.724499,663.942383,,,,,,,49.985004,96.57666,32.429203,30.915028,,23255.554
09:00:03,408.860687,0.941746,385.043091,408.919556,0.94658,387.075104,,,,,,,244.231888,3.058144,745.354553,,,,,,,50.009003,96.533737,32.937183,31.21242,,23255.612
09:05:09,405.132355,0.894216,362.275848,404.68103,0.897438,363.1763,,,,,,,244.71524,2.86675,701.391968,,,,,,,49.982006,96.683426,33.039364,31.413134,,23255.675
09:10:10,406.42746,1.051308,427.280457,406.741425,1.070642,435.47464,,,,,,,244.920349,3.424453,838.978516,,,,,,,49.974014,97.24411,33.545616,31.61639,,23255.739
09:15:11,410.803345,1.201955,493.767212,407.585205,1.246263,507.958466,,,,,,,246.195572,3.958551,972.494446,,,,,,,49.993,97.081909,34.133717,31.921209,,23255.814
09:20:05,407.212372,1.023112,416.623901,403.07196,1.070642,431.545959,,,,,,,244.811783,3.357852,820.253723,,,,,,,50.007999,96.708664,34.029034,32.082218,,23255.886
09:25:03,407.820679,0.918384,374.53598,411.450897,0.948191,390.134125,,,,,,,245.763214,3.002049,734.770935,,,,,,,50.004002,96.08992,33.952549,32.22604,,23255.949
09:30:05,407.997284,0.923218,376.670288,410.214661,0.958664,393.258026,,,,,,,246.687042,3.039565,746.16864,,,,,,,50.000999,96.914032,33.989872,32.331909,,23256.012
09:35:00,408.428986,0.99411,406.023499,412.981476,1.038418,428.847565,,,,,,,245.378265,3.289863,803.971252,,,,,,,49.983006,96.298851,34.257977,32.429203,,23256.075
09:40:05,410.136169,1.078698,442.413239,410.685608,1.12784,463.187683,,,,,,,245.30603,3.569642,873.171631,,,,,,,50.014004,96.419029,34.592804,32.62624,,23256.146
09:45:02,400.599487,0.872465,349.508972,408.625214,0.909522,371.653778,,,,,,,246.519333,2.86675,726.629761,,,,,,,49.990002,100.758087,34.656467,32.828842,,23256.215
09:50:06,406.486328,0.965914,392.631012,399.912689,0.982026,392.724823,,,,,,,245.004807,3.113197,758.380493,,,,,,,50.006001,96.565208,34.360161,32.780472,,23256.27
09:55:03,409.233521,1.495999,612.213013,407.467468,1.531446,624.014282,,,,,,,246.986237,4.975378,1209.403809,,,,,,,50.015003,97.830215,35.635677,33.140446,,23256.355
10:00:11,407.016144,1.378382,561.02356,402.561768,1.439607,579.530823,,,,,,,248.060349,4.51509,1119.850464,,,,,,,50.021008,98.184746,36.291866,33.64843,,23256.464
10:05:02,410.822968,1.32924,546.082336,405.250092,1.398522,566.751038,,,,,,,247.069946,4.401889,1087.285522,,,,,,,49.968021,97.704247,36.188446,33.64843,,23256.55
10:10:13,406.035004,1.373548,557.708557,401.992706,1.431551,575.473145,,,,,,,246.85463,4.527489,1114.151611,,,,,,,49.975014,98.320656,36.526836,33.953159,,23256.647
10:15:10,406.702179,1.552391,631.360901,403.719513,1.625701,656.327148,,,,,,,246.60318,5.108511,1259.065186,,,,,,,49.982006,97.777191,36.895283,34.256752,,23256.745
10:20:04,402.601013,1.57817,635.372986,399.01004,1.63134,650.921021,,,,,,,246.08754,5.15211,1267.206421,,,,,,,49.989002,98.516083,37.206886,34.456944,,23256.846
10:25:05,406.976898,1.676454,682.277893,399.618347,1.768292,706.641968,,,,,,,246.962311,5.498395,1355.945679,,,,,,,50,97.625908,37.783989,34.766682,,23256.954
10:30:06,386.274841,0.396355,153.102051,380.741211,0.381854,145.387711,,,,,,,242.276718,1.242453,282.119415,,,,,,,50.029018,94.515617,36.768612,34.869495,,23257.044
10:35:06,403.503662,1.979359,798.678711,401.541382,2.035751,817.438416,,,,,,,245.342178,6.433255,1580.643188,,,,,,,49.977009,97.804985,38.527687,35.183998,,23257.159
10:40:00,406.741425,1.904438,774.614014,397.793427,1.979359,787.376099,,,,,,,246.63913,6.194978,1526.097046,,,,,,,49.980007,97.702095,38.048347,35.172977,,23257.27
10:45:17,405.289337,1.923773,779.684631,398.833435,1.992249,794.575439,,,,,,,245.570816,6.221911,1531.795898,,,,,,,50.011002,97.302597,37.863533,35.24765,,23257.382
10:50:09,402.836487,1.942302,782.429993,397.754181,1.998694,794.98877,,,,,,,245.606903,6.266538,1540.751221,,,,,,,49.987003,97.675476,39.337929,35.883629,,23257.496
10:55:00,441.042084,1.994666,879.731506,453.070862,1.762653,798.606628,,,,,,,245.414398,6.654531,1634.375244,,,,,,,49.975014,97.380569,39.497696,36.026234,,23257.603
11:00:05,391.631866,0.686371,268.80484,392.691498,0.679926,267.001312,,,,,,,241.556229,2.163821,516.586426,,,,,,,49.982006,96.412933,36.696331,35.273956,,23257.676
11:05:06,378.131378,0.476915,180.336609,386.451447,0.457581,176.832764,,,,,,,241.360489,1.420007,340.736145,,,,,,,49.988003,95.39904,35.682175,34.765457,,23257.711
11:10:07,392.259796,0.656564,257.543671,391.180542,0.64448,252.108032,,,,,,,241.213562,2.054843,491.348633,,,,,,,50.001999,96.408714,35.47718,34.379158,,23257.745
11:15:00,390.513367,0.663814,259.228394,401.580627,0.640452,257.193115,,,,,,,241.922821,2.054843,493.790985,,,,,,,50.004002,95.617821,35.273956,34.156998,,23257.786
11:20:14,404.033478,0.641258,259.089569,394.261322,0.647702,255.363998,,,,,,,242.032715,2.054843,492.16275,,,,,,,49.994999,95.667091,34.966778,33.852184,,23257.829
11:25:12,405.897644,0.85313,346.28363,403.739136,0.846686,341.840118,,,,,,,243.067963,2.745288,665.570618,,,,,,,49.980007,96.722511,35.41288,33.86993,,23257.884
11:30:02,406.741425,0.897438,365.025391,402.914978,0.895022,360.617615,,,,,,,243.529358,2.88648,699.763733,,,,,,,50.014004,96.433609,35.27457,33.764683,,23257.939
11:35:16,407.545959,0.855547,348.674835,397.224365,0.868437,344.964264,,,,,,,244.0867,2.765915,671.26947,,,,,,,49.989002,96.775032,35.552464,33.855244,,23258.009
11:40:15,412.019958,1.177787,485.27182,404.367065,1.203566,486.682617,,,,,,,244.72731,3.8578,943.186035,,,,,,,49.988003,97.040146,35.993801,33.910934,,23258.074
11:45:03,406.133118,1.212428,492.407196,407.231995,1.214845,494.723694,,,,,,,243.820297,3.930035,955.397888,,,,,,,50.014004,96.785332,36.290642,34.054733,,23258.153
11:50:02,406.761047,1.002166,407.642242,399.539856,1.023112,408.774048,,,,,,,243.323029,3.289863,797.458313,,,,,,,50.013004,97.677902,35.883629,33.953159,,23258.226
11:55:14,386.706543,0.83863,324.303558,404.661407,0.807211,326.647217,,,,,,,243.128723,2.596139,629.749268,,,,,,,49.981007,96.742989,35.172371,33.85157,,23258.281
12:00:16,397.106628,0.559086,222.016937,385.07785,0.573587,220.875748,,,,,,,244.268158,1.751328,422.148285,,,,,,,49.95105,95.316154,34.729328,33.64904,,23258.328
12:05:01,403.307434,0.736318,296.962677,402.71875,0.738735,297.502502,,,,,,,242.410782,2.366143,569.504272,,,,,,,49.968021,95.801109,34.664417,33.445267,,23258.369
12:10:06,397.636444,0.688788,273.887207,398.931549,0.685566,273.493744,,,,,,,242.666565,2.163821,521.47113,,,,,,,50.015003,95.266579,34.664417,33.343613,,23258.417
12:15:11,402.738373,0.81285,327.366058,406.662933,0.804794,327.28006,,,,,,,243.49295,2.617986,631.377502,,,,,,,50.02401,96.445618,34.560375,33.237122,,23258.462
12:20:02,402.561768,0.632396,254.578476,394.261322,0.649314,255.999252,,,,,,,242.47171,2.026639,488.092133,,,,,,,49.989002,95.596054,34.158833,33.140446,,23258.501
12:25:15,398.283997,0.71215,283.638092,399.441742,0.714567,285.427979,,,,,,,242.410782,2.267338,544.266541,,,,,,,50.004002,95.642075,34.251858,32.945141,,23258.546
12:30:02,400.246277,0.716984,286.970184,398.951172,0.71779,286.363007,,,,,,,242.276718,2.292456,548.337158,,,,,,,50.013004,95.640221,34.2341,32.937183,,23258.591
12:35:07,408.5271,2.038974,832.975952,405.838776,2.080059,844.168701,,,,,,,246.195572,6.629382,1635.189331,,,,,,,50.011002,97.498405,36.903847,33.576836,,23258.671
12:40:04,446.516846,1.911689,853.601257,448.008179,1.846435,827.21814,,,,,,,247.081909,6.612562,1633.561035,,,,,,,49.971016,97.188377,38.422447,34.766068,,23258.799
