Time,I1V,I1A,I1P,I2V,I2A,I2P,I3V,I3A,I3P,I4V,I4A,I4P,G1V,G1A,G1P,G2V,G2A,G2P,G3V,G3A,G3P,FRQ,EFF,INVT,BOOT,SR,KWHT
05:35:02,329.97702,0.023362,7.709055,330.232117,0.037058,12.23761,,,,,,,246.770859,0.768149,0,,,,,,,49.993999,0,18.578365,19.074427,,8756.028
05:40:05,321.166382,0.03303,10.607998,316.04483,0.043502,13.748709,,,,,,,246.615189,0.025757,0,,,,,,,49.986004,0,20.499212,20.031231,,8756.028
05:45:28,311.767059,0.046725,14.567253,316.103699,0.058809,18.58968,,,,,,,247.714737,0.025757,3.222656,,,,,,,49.990002,9.719404,21.45771,20.79142,,8756.028
05:50:18,324.227539,0.064448,20.895817,365.396179,0.069282,25.315231,,,,,,,247.35672,0.025757,15.307617,,,,,,,49.985004,33.12545,21.941771,21.267523,,8756.028
05:55:08,323.344513,0.07331,23.704258,362.982574,0.082171,29.826714,,,,,,,246.495361,0.025757,24.169922,,,,,,,50,45.151283,22.507275,21.777376,,8756.03
06:00:02,336.864624,0.088616,29.851597,368.928284,0.096672,35.665039,,,,,,,246.9384,0.025757,32.226562,,,,,,,50.009003,49.18837,23.074415,22.309534,,8756.032
06:05:02,348.854156,0.105534,36.815834,379.838562,0.116812,44.369705,,,,,,,245.931442,0.357765,44.311523,,,,,,,50.004002,54.580563,23.629547,22.789076,,8756.035
06:10:07,374.3638,0.12084,45.238125,391.51413,0.12809,50.1492,,,,,,,246.051529,0.025757,56.060593,,,,,,,50.020008,58.771534,24.2173,23.360243,,8756.039
06:15:00,378.307983,0.14098,53.333862,383.351044,0.152258,58.36842,,,,,,,246.411469,0.357765,73.876068,,,,,,,50.007,66.136574,24.739761,23.885578,,8756.044
06:20:15,388.217499,0.160314,62.236858,397.970032,0.193344,76.945122,,,,,,,246.135559,0.357765,95.740509,,,,,,,49.997002,68.78801,25.382044,24.405773,,8756.052
06:25:23,404.210083,0.18851,76.197807,422.734009,0.22154,93.652496,,,,,,,245.75119,0.495287,124.083305,,,,,,,50.002998,73.054504,25.92922,24.976372,,8756.061
06:30:04,409.547485,0.216706,88.751564,415.983765,0.266654,110.923569,,,,,,,246.219559,0.600811,153.235901,,,,,,,49.996002,76.742599,26.434797,25.429796,,8756.072
06:35:35,423.44043,0.255375,108.136185,423.322693,0.318212,134.70636,,,,,,,249.189117,0.768149,192.106018,,,,,,,49.994999,79.107231,27.044428,26.016129,,8756.087
06:40:24,432.172577,0.294044,127.077759,430.112183,0.366548,157.656754,,,,,,,247.141678,0.904167,231.785934,,,,,,,49.985004,81.404236,27.535894,26.481937,,8756.104
06:45:22,429.327271,0.339158,145.609604,433.310699,0.422134,182.915359,,,,,,,248.429245,1.126902,277.944214,,,,,,,49.971016,84.603676,28.060997,26.94038,,8756.124
06:50:25,440.237549,0.391522,172.362518,436.862427,0.482554,210.809891,,,,,,,248.595673,1.353788,330.580811,,,,,,,49.985004,86.274689,28.608139,27.441559,,8756.15
06:55:01,444.142487,0.442274,196.432861,430.700867,0.552642,238.023224,,,,,,,248.524338,1.547208,379.978271,,,,,,,49.993,87.460686,29.076378,27.846195,,8756.176
07:00:15,442.180206,0.509945,225.487488,441.454163,0.610645,269.571686,,,,,,,248.060349,1.75092,441.522614,,,,,,,49.982006,89.185829,29.680517,28.366446,,8756.213
07:05:21,441.336426,0.579226,255.633728,442.690399,0.688788,304.91983,,,,,,,247.464172,2.072391,506.306152,,,,,,,49.999001,90.322525,30.274174,28.873215,,8756.253
07:10:04,442.729645,0.647702,286.75705,436.626953,0.770959,336.621552,,,,,,,247.631256,2.325975,568.660339,,,,,,,50.012001,91.222305,30.701998,29.17802,,8756.294
07:15:28,440.531891,0.731485,322.242401,439.452637,0.847491,372.432251,,,,,,,248.179413,2.597478,640.731995,,,,,,,49.989002,92.234825,31.38376,29.738644,,8756.347
07:20:22,438.687347,0.814462,357.294006,439.629242,0.934496,410.831787,,,,,,,247.786285,2.901029,714.423279,,,,,,,49.999001,93.008629,31.923658,30.192778,,8756.404
07:25:01,437.078278,0.890188,389.081848,441.179443,1.006194,443.912323,,,,,,,247.452271,3.157912,775.157837,,,,,,,50.017006,93.056816,32.429203,30.576534,,8756.46
07:30:08,434.919769,0.97397,423.598999,440.610382,1.094005,482.029907,,,,,,,248.024628,3.411585,839.941345,,,,,,,50.007,92.74675,33.140446,30.990299,,8756.527
07:35:21,435.351471,1.057753,460.494263,434.134857,1.183426,513.766663,,,,,,,248.488693,3.707902,917.68158,,,,,,,49.994999,94.192589,33.75,31.413134,,8756.605
07:40:19,432.309937,1.152814,498.372803,435.371094,1.270431,553.10907,,,,,,,249.046814,4.02366,993.802246,,,,,,,49.974014,94.514442,34.26532,31.918762,,8756.682
07:45:18,432.643524,1.240624,536.747986,434.409576,1.357436,589.683228,,,,,,,247.33284,4.341858,1070.732666,,,,,,,49.991001,95.055313,34.993092,32.427364,,8756.768
07:50:08,434.468445,1.311517,569.812683,429.307648,1.454914,624.60553,,,,,,,248.761978,4.590109,1133.896606,,,,,,,50.005001,94.932961,35.584888,32.83559,,8756.857
