Time,I1V,I1A,I1P,I2V,I2A,I2P,I3V,I3A,I3P,I4V,I4A,I4P,G1V,G1A,G1P,G2V,G2A,G2P,G3V,G3A,G3P,FRQ,EFF,INVT,BOOT,SR,KWHT
06:50:14,305.801727,0.032224,9.854155,268.184814,0.041891,11.234584,,,,,,,243.686996,0.768149,0,,,,,,,50.010002,0,16.037016,16.517635,,8411.605
06:55:02,273.855804,0.037058,10.148439,312.022156,0.037863,11.814158,,,,,,,243.965652,0.025757,0,,,,,,,49.965023,0,18.224304,17.463465,,8411.605
07:00:05,275.052795,0.045919,12.630205,286.277039,0.046725,13.376237,,,,,,,243.347321,0.025757,0,,,,,,,50.030018,0,18.889967,18.129169,,8411.605
07:05:15,286.865723,0.041086,11.786051,289.024231,0.04753,13.737438,,,,,,,243.395889,0.025757,0,,,,,,,50.013004,0,19.414209,18.509583,,8411.605
07:10:07,310.256104,0.051558,15.996308,302.956421,0.058003,17.572443,,,,,,,245.450485,0.025757,1.611328,,,,,,,49.966022,4.800084,19.92861,18.985106,,8411.605
07:15:02,344.53714,0.070893,24.425203,354.996094,0.069282,24.594698,,,,,,,244.401184,0.025757,0,,,,,,,49.954041,0,20.370358,19.460621,,8411.605
07:20:08,356.762146,0.085394,30.465204,372.009064,0.085394,31.767193,,,,,,,244.328644,0.025757,28.198242,,,,,,,49.990002,45.311192,20.887136,19.910854,,8411.607
07:25:02,350.894928,0.08781,30.812225,366.082977,0.099089,36.274723,,,,,,,244.775589,0.025757,31.420898,,,,,,,50.006001,46.836082,21.362564,20.420204,,8411.609
07:30:08,364.473907,0.124062,45.21751,388.001648,0.131313,50.949585,,,,,,,243.553604,0.025757,49.951172,,,,,,,49.992001,51.942062,21.895363,20.887136,,8411.612
07:35:06,393.201691,0.157898,62.085606,378.720062,0.171593,64.985634,,,,,,,243.868744,0.357765,81.974007,,,,,,,50.013004,64.510277,22.435066,21.458858,,8411.618
