Time,I1V,I1A,I1P,I2V,I2A,I2P,I3V,I3A,I3P,I4V,I4A,I4P,G1V,G1A,G1P,G2V,G2A,G2P,G3V,G3A,G3P,FRQ,EFF,INVT,BOOT,SR,KWHT
06:15:08,275.759216,0.041086,11.329733,283.62796,0.043502,12.338497,,,,,,,244.799713,0.025757,0,,,,,,,49.998001,0,18.604721,18.034113,,8491.964
06:20:01,303.800201,0.050753,15.418711,324.7966,0.051558,16.745993,,,,,,,244.787643,0.025757,0,,,,,,,49.990002,0,19.460621,18.699772,,8491.964
06:25:01,295.892212,0.064448,19.06966,329.015503,0.064448,21.204391,,,,,,,245.040939,0.025757,6.445312,,,,,,,49.978008,16.003635,19.940643,19.228037,,8491.964
06:30:03,327.583038,0.072504,23.75108,317.222198,0.078949,25.044313,,,,,,,244.872101,0.025757,0.805664,,,,,,,50.002998,1.651107,20.50666,19.745867,,8491.965
06:35:00,344.066193,0.079754,27.440794,346.224701,0.09345,32.354561,,,,,,,245.293976,0.025757,24.975586,,,,,,,49.990002,41.768436,20.975306,20.126278,,8491.966
06:40:07,342.712219,0.101506,34.787209,346.165833,0.107145,37.08987,,,,,,,245.293976,0.025757,37.866211,,,,,,,49.944061,52.681904,21.45771,20.601805,,8491.969
06:45:00,360.627838,0.103117,37.18679,369.242249,0.109562,40.454773,,,,,,,247.917419,0.025757,41.088867,,,,,,,49.979008,52.921223,21.93317,21.077326,,8491.973
06:50:00,346.028473,0.103117,35.681351,354.387787,0.10795,38.256306,,,,,,,246.974274,0.025757,38.671875,,,,,,,50.012001,52.303356,22.317558,21.362564,,8491.976
06:55:04,353.544006,0.111173,39.304478,375.443054,0.111978,42.041515,,,,,,,246.423416,0.025757,43.505859,,,,,,,49.969021,53.482483,22.786783,21.838121,,8491.979
07:00:12,365.435425,0.127285,46.514378,365.141083,0.138563,50.595116,,,,,,,246.495361,0.025757,61.729153,,,,,,,50.007999,63.566547,23.239422,22.229952,,8491.983
07:05:11,405.465942,0.215901,87.540428,396.145111,0.217512,86.166321,,,,,,,246.075562,0.495287,123.273514,,,,,,,50.026012,70.966446,23.645016,22.718643,,8491.989
07:10:03,408.801819,0.32224,131.7323,420.457764,0.353658,148.698425,,,,,,,246.579224,0.904167,225.307571,,,,,,,49.997002,80.343399,24.404055,23.454821,,8492.004
07:15:07,425.618561,0.303711,129.265121,423.067596,0.352853,149.280594,,,,,,,245.955475,0.904167,225.307571,,,,,,,49.988003,80.887108,24.882477,23.930241,,8492.024
07:20:00,427.168762,0.348825,149.007065,425.89328,0.401994,171.206711,,,,,,,245.667038,1.075658,266.607086,,,,,,,49.974014,83.259094,25.317188,24.265993,,8492.041
07:25:03,408.684082,0.327074,133.669769,419.044922,0.360103,150.899429,,,,,,,246.111542,0.904167,230.166336,,,,,,,49.980007,80.882378,25.723627,24.628067,,8492.061
07:30:02,432.094086,0.723429,312.589325,437.215637,0.827351,361.730896,,,,,,,246.183563,2.510276,613.198975,,,,,,,50.025013,90.935875,26.724882,25.233942,,8492.096
07:35:03,453.168976,0.766126,347.184357,445.417969,0.895022,398.658722,,,,,,,245.859344,2.783621,682.841309,,,,,,,50.007999,91.55294,27.654015,25.909639,,8492.15
07:40:04,450.166687,0.864409,389.128082,448.184784,0.990082,443.739899,,,,,,,244.0383,3.175459,770.299072,,,,,,,49.983006,92.487541,28.466801,26.536398,,8492.212
07:45:06,434.232971,0.932885,405.089355,453.247467,0.568754,257.786133,,,,,,,246.003494,2.465506,604.29126,,,,,,,49.989002,91.162109,28.466801,26.942827,,8492.264
07:50:00,442.454926,1.046474,463.017792,441.630768,1.168926,516.233521,,,,,,,247.261185,3.737717,915.252197,,,,,,,49.984005,93.464485,29.788212,27.450739,,8492.33
07:55:03,439.158295,1.153619,506.62149,440.060944,1.28171,564.030396,,,,,,,245.330109,4.119024,1005.949158,,,,,,,49.971016,93.956703,30.600403,28.060383,,8492.412
08:00:04,437.627716,1.24143,543.284058,440.688873,1.354214,596.786865,,,,,,,246.411469,4.392638,1076.401245,,,,,,,49.956039,94.415291,31.311562,28.669966,,8492.496
08:05:01,438.118286,1.309906,573.893616,435.743927,1.449274,631.512512,,,,,,,247.583527,4.650091,1144.42395,,,,,,,49.988003,94.940941,32.125687,29.17802,,8492.589
08:10:10,433.271454,1.408994,610.477051,434.743164,1.533057,666.485962,,,,,,,247.046021,4.939024,1212.446655,,,,,,,49.988003,94.94767,32.834366,29.886112,,8492.687
08:15:00,432.722015,1.518556,657.11261,431.014832,1.653897,712.854065,,,,,,,246.003494,5.306664,1299.904419,,,,,,,50.002998,94.885841,33.447105,30.399008,,8492.79
