Time,I1V,I1A,I1P,I2V,I2A,I2P,I3V,I3A,I3P,I4V,I4A,I4P,G1V,G1A,G1P,G2V,G2A,G2P,G3V,G3A,G3P,FRQ,EFF,INVT,BOOT,SR,KWHT
06:05:08,304.133789,0.025779,7.840326,318.654663,0.032224,10.268328,,,,,,,244.992737,0.025757,0,,,,,,,50.016006,0,18.460318,18.841848,,8642.491
06:10:02,300.77829,0.023362,7.026903,280.017365,0.031418,8.797698,,,,,,,245.040939,0.025757,0,,,,,,,49.988003,0,20.791994,19.934336,,8642.491
06:15:06,283.608337,0.029002,8.225096,307.607025,0.035446,10.903563,,,,,,,244.219803,0.025757,0,,,,,,,50.001999,0,21.362564,20.50666,,8642.491
06:20:13,150.899338,0.038669,5.835096,151.017075,0.046725,7.056242,,,,,,,244.159332,0.357765,6.445312,,,,,,,49.994999,49.997234,21.93317,20.983328,,8642.491
06:25:06,303.85907,0.031418,9.546766,289.946503,0.04028,11.679045,,,,,,,246.111542,0.025757,0,,,,,,,49.997002,0,22.408693,21.458855,,8642.491
06:30:28,271.030121,0.033835,9.170359,298.521667,0.038669,11.543475,,,,,,,243.783951,0.025757,0,,,,,,,50.004002,0,22.884224,21.93317,,8642.491
06:35:03,298.737518,0.02739,8.18254,270.618042,0.037863,10.246466,,,,,,,246.447418,0.025757,0,,,,,,,49.982006,0,23.264633,22.222511,,8642.491
06:40:04,323.658478,0.025779,8.343657,296.93222,0.038669,11.482013,,,,,,,246.663071,0.025757,0,,,,,,,50.006001,0,23.674772,22.603464,,8642.491
06:45:27,315.495392,0.04753,14.995623,318.595795,0.058003,18.479576,,,,,,,246.243561,0.025757,4.02832,,,,,,,49.997002,12.033747,24.120544,23.074415,,8642.491
06:50:15,340.82843,0.101506,34.595993,361.530487,0.107145,38.736115,,,,,,,247.857834,0.025757,39.477539,,,,,,,50.015003,53.833908,24.572475,23.549864,,8642.492
06:55:02,350.894928,0.103117,36.183163,357.154602,0.11359,40.56905,,,,,,,247.392548,0.025757,29.003906,,,,,,,49.994999,37.789017,24.974651,23.930241,,8642.495
07:00:21,354.427032,0.124062,43.971069,366.23996,0.140174,51.337467,,,,,,,247.10582,0.357765,72.256477,,,,,,,50.002998,75.813225,25.520449,24.421255,,8642.499
