Time,I1V,I1A,I1P,I2V,I2A,I2P,I3V,I3A,I3P,I4V,I4A,I4P,G1V,G1A,G1P,G2V,G2A,G2P,G3V,G3A,G3P,FRQ,EFF,INVT,BOOT,SR,KWHT
06:50:11,334.686493,0.02739,9.167197,318.085602,0.041086,13.068738,,,,,,,243.189468,0.768149,0,,,,,,,49.990002,0,18.015779,18.413958,,8439.028
06:55:01,298.305817,0.046725,13.938279,301.26886,0.049142,14.804834,,,,,,,244.775589,0.025757,0,,,,,,,49.993999,0,20.221992,19.555679,,8439.028
07:00:03,291.39859,0.050753,14.789294,323.46225,0.050753,16.416615,,,,,,,243.371597,0.025757,0,,,,,,,50.056065,0,20.823528,20.03581,,8439.028
07:05:11,280.154724,0.064448,18.055412,327.681152,0.058809,19.270535,,,,,,,244.691086,0.025757,4.833984,,,,,,,50.070099,12.950735,21.273247,20.516411,,8439.028
07:10:06,320.479584,0.055586,17.814306,299.856018,0.063642,19.083559,,,,,,,243.49295,0.025757,4.833984,,,,,,,50.002998,13.100986,21.744694,20.912319,,8439.028
07:15:00,320.930908,0.06042,19.390646,334.706116,0.061226,20.492582,,,,,,,245.799286,0.025757,7.250977,,,,,,,49.981007,18.180517,22.217932,21.362564,,8439.029
07:20:07,294.714844,0.052364,15.432449,331.860809,0.048336,16.040825,,,,,,,243.711227,0.025757,0.805664,,,,,,,50.007,2.559835,22.598881,21.647932,,8439.029
07:25:04,294.989563,0.053975,15.922121,296.461273,0.057198,16.956873,,,,,,,244.920349,0.025757,0.805664,,,,,,,49.967022,2.450392,22.985571,22.026024,,8439.029
07:30:06,288.553284,0.063642,18.364225,336.884247,0.058809,19.811758,,,,,,,244.135101,0.025757,7.250977,,,,,,,49.983006,18.993555,23.360243,22.314116,,8439.029
07:35:14,311.178375,0.046725,14.539747,323.383759,0.045919,14.849524,,,,,,,244.606583,0.025757,0,,,,,,,49.974014,0,23.740051,22.630404,,8439.029
07:40:01,315.69162,0.045114,14.241985,278.270935,0.055586,15.46808,,,,,,,243.868744,0.025757,0,,,,,,,49.963028,0,24.026539,22.885942,,8439.03
07:45:07,304.957947,0.055586,16.951515,321.36261,0.058809,18.898949,,,,,,,244.110916,0.025757,4.02832,,,,,,,49.959034,11.236452,24.315884,23.21076,,8439.03
07:50:05,308.313446,0.078143,24.0926,330.820801,0.079754,26.384417,,,,,,,244.534103,0.025757,18.530273,,,,,,,49.976013,36.71032,24.650999,23.549864,,8439.03
07:55:00,346.283569,0.099894,34.591789,357.036865,0.106339,37.967014,,,,,,,244.050385,0.025757,37.060547,,,,,,,49.975014,51.076569,24.976372,23.930241,,8439.033
08:00:01,359.195374,0.151453,54.40115,365.396179,0.157092,57.400818,,,,,,,247.141678,0.357765,85.213181,,,,,,,50.037029,76.217964,25.513103,24.335348,,8439.037
08:05:07,379.504974,0.166759,63.28595,388.570709,0.177232,68.867172,,,,,,,247.249222,0.357765,87.642563,,,,,,,50.038029,66.318947,25.926773,24.786753,,8439.044
08:10:10,378.837799,0.150647,57.070858,370.007538,0.164342,60.807926,,,,,,,246.207581,0.357765,78.734833,,,,,,,49.968021,66.793045,26.231628,25.111523,,8439.051
08:15:10,382.055939,0.198983,76.022713,397.970032,0.207039,82.395401,,,,,,,247.081909,0.495287,112.746185,,,,,,,49.991001,71.170006,26.536398,25.486767,,8439.059
08:20:02,392.966217,0.205428,80.726265,394.10434,0.215095,84.769951,,,,,,,246.387497,0.495287,121.653923,,,,,,,49.990002,73.508583,26.842476,25.825199,,8439.069
08:25:06,387.746552,0.185288,71.844788,382.97821,0.198178,75.897705,,,,,,,245.931442,0.357765,106.26783,,,,,,,49.982006,71.927734,27.136818,26.027756,,8439.077
08:30:11,399.579102,0.306934,122.644257,402.757996,0.317406,127.837975,,,,,,,246.722977,0.839007,201.013748,,,,,,,49.998001,80.250702,27.482592,26.434797,,8439.09
08:35:09,413.668274,0.409245,169.291595,414.080353,0.426162,176.465485,,,,,,,246.651123,1.222828,294.140076,,,,,,,49.989002,85.071304,27.958782,26.768976,,8439.11
08:40:01,408.5271,0.51075,208.65538,426.24649,0.505917,215.645279,,,,,,,244.944489,1.547208,378.358673,,,,,,,49.981007,89.172302,28.365223,27.229824,,8439.136
