Time,I1V,I1A,I1P,I2V,I2A,I2P,I3V,I3A,I3P,I4V,I4A,I4P,G1V,G1A,G1P,G2V,G2A,G2P,G3V,G3A,G3P,FRQ,EFF,INVT,BOOT,SR,KWHT
06:25:16,335.844238,0.022557,7.575572,336.374054,0.036252,12.194232,,,,,,,243.56572,0.768149,0,,,,,,,49.986004,0,18.224304,18.699772,,8844.241
06:30:03,286.21817,0.037058,10.606559,301.151123,0.045114,13.586012,,,,,,,245.293976,0.025757,0,,,,,,,49.990002,0,20.411617,19.746441,,8844.241
06:35:24,321.71582,0.049142,15.80963,320.440338,0.056392,18.070272,,,,,,,245.919434,0.025757,2.416992,,,,,,,49.980007,7.134,21.077896,20.319342,,8844.241
06:40:00,306.233429,0.062837,19.242729,339.906158,0.06767,23.001587,,,,,,,244.775589,0.025757,9.667969,,,,,,,49.992001,22.885845,21.552752,20.791994,,8844.241
06:45:02,342.260895,0.070087,23.988108,347.12735,0.081366,28.244225,,,,,,,244.147217,0.025757,29.80957,,,,,,,50.011002,57.071106,22.031176,21.267523,,8844.242
06:50:08,351.54248,0.089422,31.435492,353.720612,0.103922,36.759495,,,,,,,245.125336,0.357765,63.34874,,,,,,,50.039032,92.893547,22.606337,21.838121,,8844.244
06:55:20,349.482086,0.106339,37.163647,360.549347,0.117618,42.406948,,,,,,,245.739182,0.025757,39.477539,,,,,,,50,49.613224,23.158598,22.313543,,8844.248
07:00:00,357.370453,0.117618,42.033054,375.560791,0.125674,47.198078,,,,,,,244.509918,0.025757,54.441006,,,,,,,49.989002,61.011227,23.646732,22.789076,,8844.251
07:05:01,369.418854,0.126479,46.723804,369.693573,0.140174,51.821575,,,,,,,244.014084,0.357765,75.495651,,,,,,,50.007999,76.610031,24.120544,23.169481,,8844.256
07:10:08,367.790161,0.147425,54.221394,382.036316,0.157092,60.014851,,,,,,,245.787262,0.357765,76.30545,,,,,,,49.997002,66.796181,24.595963,23.650738,,8844.262
07:15:24,382.97821,0.155481,59.545761,392.063568,0.167565,65.69606,,,,,,,244.980667,0.357765,85.213181,,,,,,,50.011002,68.038918,25.114008,24.120544,,8844.269
07:20:27,381.722351,0.185288,70.728577,396.223602,0.195761,77.565048,,,,,,,248.084152,0.357765,106.26783,,,,,,,49.990002,71.660416,25.622026,24.595963,,8844.277
07:25:27,388.43335,0.206234,80.108009,398.833435,0.215901,86.108459,,,,,,,246.60318,0.495287,132.181244,,,,,,,50.006001,79.52356,26.028368,24.977201,,8844.286
07:30:31,388.825806,0.219123,85.200752,402.385162,0.229596,92.386024,,,,,,,245.402344,0.495287,132.181244,,,,,,,50,74.431923,26.536398,25.520449,,8844.297
07:35:08,390.846954,0.217512,85.013908,398.558716,0.226374,90.223175,,,,,,,246.195572,0.600811,133.800827,,,,,,,50.009003,76.354172,26.841253,25.825199,,8844.307
07:40:24,394.967743,0.272293,107.546867,405.858398,0.285988,116.070633,,,,,,,245.293976,0.689772,173.480743,,,,,,,50.006001,77.579239,27.24757,26.231628,,8844.32
07:45:06,403.523285,0.321434,129.706268,414.786774,0.33513,139.007339,,,,,,,246.351501,0.904167,221.258606,,,,,,,50.013004,82.339928,27.686438,26.734678,,8844.336
07:50:06,405.348206,0.310156,125.721184,414.786774,0.330296,137.002411,,,,,,,245.775238,0.904167,213.970459,,,,,,,49.984005,81.443176,28.060383,27.044428,,8844.355
07:55:20,395.458313,0.232013,91.751396,405.622925,0.246514,99.99157,,,,,,,244.908295,0.495287,146.757538,,,,,,,49.989002,76.538681,28.337067,27.248795,,8844.372
08:00:07,380.858948,0.211873,80.693649,410.881836,0.225568,92.681801,,,,,,,245.715134,0.495287,126.512688,,,,,,,49.993999,72.970352,28.47353,27.450739,,8844.383
08:05:04,397.930786,0.26907,107.071404,408.723328,0.295655,120.841187,,,,,,,244.207687,0.689772,182.388489,,,,,,,50.000999,80.025635,28.771538,27.739676,,8844.395
08:10:22,457.584106,0.786266,359.782654,456.132019,0.941746,429.560699,,,,,,,245.546768,2.976707,727.379944,,,,,,,49.993,92.150002,29.184137,28.061611,,8844.418
08:15:29,450.598389,0.924829,416.726379,449.970459,1.085143,488.282379,,,,,,,247.40448,3.443987,843.990356,,,,,,,49.977009,93.257698,30.989685,28.771538,,8844.481
08:20:07,445.967407,1.021501,455.556061,445.653442,1.180204,525.961975,,,,,,,245.52272,3.767295,920.110962,,,,,,,49.990002,93.74366,31.819639,29.399561,,8844.55
08:25:00,441.513031,1.131868,499.734467,443.04361,1.291377,572.13623,,,,,,,246.399445,4.132467,1011.617737,,,,,,,50.020008,94.378708,32.625015,30.003613,,8844.627
08:30:01,438.451874,1.226929,537.949219,437.196014,1.388049,606.849426,,,,,,,246.47139,4.430338,1086.118774,,,,,,,49.996002,94.874229,33.263432,30.600403,,8844.712
08:35:01,438.039795,1.319573,578.025391,433.879761,1.493582,648.035217,,,,,,,245.30603,4.767777,1163.049194,,,,,,,50.017006,94.860664,34.163116,31.205687,,8844.806
08:40:04,431.485779,1.42269,613.870361,433.428436,1.577365,683.674744,,,,,,,249.046814,5.016929,1243.218872,,,,,,,50.022011,95.813148,34.786873,31.819027,,8844.91
08:45:17,427.541595,1.512917,646.834839,430.661621,1.661953,715.739319,,,,,,,246.567245,5.28575,1298.284912,,,,,,,50.007999,95.281776,35.382263,32.327629,,8845.016
08:50:00,426.540833,1.597505,681.401062,426.756683,1.750569,747.066956,,,,,,,246.902496,5.571381,1369.546753,,,,,,,50.015003,95.875214,36.086872,32.733932,,8845.12
08:55:02,423.185333,1.706261,722.064575,425.854034,1.84563,785.968872,,,,,,,247.213379,5.861922,1442.428223,,,,,,,49.996002,95.64962,36.816334,33.343613,,8845.242
09:00:23,420.948334,1.810183,761.993652,423.950623,1.947941,825.83075,,,,,,,247.010147,6.183585,1520.168457,,,,,,,50.002998,95.739075,37.599205,33.953159,,8845.373
09:05:27,418.279633,1.905244,796.924805,422.400421,2.031723,858.200745,,,,,,,248.856964,6.394772,1586.571655,,,,,,,49.989002,95.858093,38.249729,34.42382,,8845.502
09:10:13,418.240387,1.980971,828.521851,422.45929,2.112283,892.353699,,,,,,,248.155594,6.649292,1644.067017,,,,,,,50.018005,95.536659,38.910213,34.969231,,8845.632
