Time,I1V,I1A,I1P,I2V,I2A,I2P,I3V,I3A,I3P,I4V,I4A,I4P,G1V,G1A,G1P,G2V,G2A,G2P,G3V,G3A,G3P,FRQ,EFF,INVT,BOOT,SR,KWHT
06:25:14,295.735229,0.024168,7.147329,294.96994,0.037863,11.168507,,,,,,,243.56572,0.768149,0,,,,,,,49.996002,0,17.558596,17.844486,,8508.288
06:30:38,268.184814,0.028196,7.561739,274.424866,0.045919,12.601371,,,,,,,243.15303,0.768149,0,,,,,,,49.975014,0,17.748783,17.940119,,8508.288
06:40:10,332.920441,0.025779,8.582423,333.312897,0.037058,12.351776,,,,,,,242.483902,0.768149,0,,,,,,,49.979008,0,17.748783,18.034113,,8508.288
06:45:07,269.950867,0.030613,8.263952,270.95163,0.039474,10.695654,,,,,,,242.215714,0.025757,0,,,,,,,49.964027,0,20.316475,19.650244,,8508.288
06:50:00,313.356506,0.061226,19.18544,320.597321,0.06767,21.69495,,,,,,,243.298752,0.025757,10.473633,,,,,,,49.985004,25.62019,20.888855,20.241451,,8508.288
06:55:06,394.928497,0.275515,108.8088,392.769989,0.293238,115.175247,,,,,,,243.808182,0.689772,175.910126,,,,,,,49.973015,78.536903,21.838121,21.267523,,8508.295
07:00:03,334.097809,0.091838,30.68301,348.500946,0.101506,35.374798,,,,,,,242.763947,0.025757,34.643555,,,,,,,49.997002,52.444298,22.216213,21.458282,,8508.303
07:05:01,344.576385,0.092644,31.922937,352.994568,0.103117,36.39967,,,,,,,241.446136,0.025757,43.505859,,,,,,,50.028015,63.677101,22.601748,21.888493,,8508.306
07:10:00,334.784607,0.082977,27.779356,327.465302,0.09345,30.601501,,,,,,,242.593521,0.025757,28.198242,,,,,,,49.989002,48.300491,22.993025,22.145714,,8508.309
07:15:08,341.927307,0.111978,38.288475,363.708618,0.116006,42.192528,,,,,,,245.630981,0.025757,45.922852,,,,,,,49.989002,57.060486,23.55101,22.772467,,8508.314
07:20:11,396.360962,0.298878,118.463409,401.502136,0.310962,124.851746,,,,,,,245.378265,0.768149,199.394165,,,,,,,49.986004,81.948929,24.299274,23.462831,,8508.323
07:25:10,341.691833,0.082171,28.077229,341.142395,0.092644,31.604797,,,,,,,245.281952,0.025757,27.392578,,,,,,,49.983006,45.897533,24.405773,23.549864,,8508.33
07:30:03,378.07251,0.244902,92.590866,384.999359,0.255375,98.31929,,,,,,,246.111542,0.495287,145.137955,,,,,,,49.987003,76.024216,24.887629,24.025965,,8508.335
07:35:03,362.88446,0.127285,46.189678,373.951721,0.132118,49.405903,,,,,,,245.847336,0.025757,59.29977,,,,,,,49.991001,62.031918,25.419989,24.415518,,8508.346
07:40:00,359.80368,0.139369,50.145409,363.473145,0.153064,55.634651,,,,,,,244.908295,0.025757,68.207504,,,,,,,49.976013,64.480499,25.621414,24.53126,,8508.35
07:45:07,358.037628,0.151453,54.225803,374.324554,0.160314,60.009621,,,,,,,246.075562,0.357765,77.115242,,,,,,,49.993999,67.505539,26.231628,25.24374,,8508.362
07:50:05,370.380371,0.156286,57.885418,378.955536,0.16837,63.804901,,,,,,,246.483368,0.357765,83.593597,,,,,,,49.979008,68.69371,26.333834,25.317801,,8508.367
07:55:06,398.362488,0.464831,185.17131,416.709808,0.47611,198.399551,,,,,,,246.447418,1.39466,336.24939,,,,,,,49.998001,87.66291,27.349165,26.175272,,8508.391
08:00:10,395.08548,0.3021,119.355324,400.462128,0.317406,127.109245,,,,,,,245.618942,0.839007,201.013748,,,,,,,49.985004,81.558884,27.48749,26.536398,,8508.41
08:05:04,365.356934,0.17401,63.575615,382.840851,0.18126,69.393738,,,,,,,245.558807,0.357765,94.930717,,,,,,,49.988003,71.392921,27.660133,26.739573,,8508.425
08:10:12,365.317688,0.163537,59.742886,385.058228,0.180454,69.485451,,,,,,,244.558258,0.357765,87.642563,,,,,,,49.987003,67.819931,27.755587,26.739573,,8508.431
08:15:00,370.615845,0.187705,69.566376,390.572235,0.193344,75.514801,,,,,,,244.546158,0.357765,109.507011,,,,,,,49.986004,75.47982,28.26363,27.24757,,8508.447
