Time,I1V,I1A,I1P,I2V,I2A,I2P,I3V,I3A,I3P,I4V,I4A,I4P,G1V,G1A,G1P,G2V,G2A,G2P,G3V,G3A,G3P,FRQ,EFF,INVT,BOOT,SR,KWHT
05:35:12,296.834106,0.032224,9.565182,297.128448,0.018529,5.505434,,,,,,,246.950348,0.835685,0,,,,,,,49.996002,0,20.318195,20.303869,,17752.314
05:40:17,309.647797,0.036252,11.225351,257.176422,0.033835,8.701616,,,,,,,246.699005,0.093384,0,,,,,,,49.984005,0,22.694031,21.776796,,17752.314
05:45:15,301.308105,0.049947,15.049497,293.321625,0.041086,12.051295,,,,,,,247.881638,0.093384,0,,,,,,,50.006001,0,23.454821,22.503267,,17752.314
05:50:04,325.718872,0.06042,19.679935,271.030121,0.054781,14.847247,,,,,,,247.35672,0.093384,4.833984,,,,,,,49.991001,14.000517,23.930241,22.979263,,17752.314
05:55:23,351.660217,0.070893,24.930178,315.338409,0.066059,20.831003,,,,,,,246.651123,0.093384,14.501953,,,,,,,49.999001,31.690514,24.405773,23.454821,,17752.315
06:00:17,347.186218,0.087005,30.206869,318.674286,0.078949,25.158953,,,,,,,246.9384,0.093384,23.364258,,,,,,,50.002998,42.199783,24.976372,23.901049,,17752.316
06:05:17,344.635254,0.099089,34.149494,341.044281,0.088616,30.221983,,,,,,,245.703094,0.093384,31.420898,,,,,,,50.006001,48.811836,25.520449,24.313023,,17752.318
06:10:28,347.421692,0.106339,36.944546,339.631439,0.099894,33.92728,,,,,,,246.399445,0.093384,20.141602,,,,,,,50.014004,28.419758,26.028368,24.845221,,17752.321
06:15:09,361.000671,0.119229,43.041679,339.101624,0.116006,39.337959,,,,,,,246.866592,0.425351,47.53418,,,,,,,50.006001,57.701366,26.536398,25.317188,,17752.325
06:20:00,374.128326,0.126479,47.319454,355.447418,0.124062,44.09766,,,,,,,245.979492,0.425351,70.755127,,,,,,,50,77.398125,27.044428,25.814795,,17752.33
06:25:06,384.018219,0.134535,51.663971,372.578125,0.130507,48.624126,,,,,,,245.618942,0.425351,78.797005,,,,,,,50.007,78.570641,27.452576,26.231628,,17752.335
06:30:17,376.012115,0.147425,55.433514,381.388763,0.14098,53.768188,,,,,,,248.250793,0.425351,85.230515,,,,,,,49.989002,78.048698,27.942875,26.653273,,17752.342
06:35:08,388.040894,0.156286,60.645515,377.405334,0.154675,58.375244,,,,,,,248.880692,0.425351,93.272392,,,,,,,49.996002,78.366486,28.264242,27.044428,,17752.35
06:40:12,388.315613,0.162731,63.191067,374.952484,0.165148,61.922653,,,,,,,247.95314,0.425351,99.705902,,,,,,,50.006001,79.692223,28.759911,27.450739,,17752.358
06:45:05,391.337524,0.176426,69.042274,372.381897,0.16837,62.698093,,,,,,,248.012726,0.425351,109.356163,,,,,,,49.970016,83.008842,29.076378,27.835176,,17752.366
06:50:12,394.575287,0.18126,71.520721,390.53299,0.18126,70.78801,,,,,,,248.39357,0.425351,116.593857,,,,,,,49.997002,81.930222,29.385481,28.162056,,17752.376
06:55:17,397.930786,0.190122,75.655243,391.357147,0.190927,74.720726,,,,,,,248.524338,0.562856,123.831551,,,,,,,50.000999,82.347961,29.787601,28.477812,,17752.386
07:00:01,392.397156,0.200594,78.712677,390.454498,0.202206,78.952087,,,,,,,247.833969,0.562856,131.06926,,,,,,,49.984005,83.131615,30.092335,28.873215,,17752.396
07:05:07,389.708832,0.209456,81.626854,391.317902,0.210262,82.279137,,,,,,,247.5,0.562856,137.502762,,,,,,,49.999001,83.891235,30.397169,29.106401,,17752.407
07:10:22,393.182068,0.219929,86.472061,391.572998,0.216706,84.856377,,,,,,,247.535797,0.668368,143.13208,,,,,,,50.022011,83.542511,30.66283,29.413048,,17752.419
07:15:11,397.499084,0.227985,90.623749,393.96698,0.226374,89.183731,,,,,,,247.988876,0.668368,150.369766,,,,,,,50.012001,83.628204,30.815289,29.68174,,17752.431
07:20:07,398.440979,0.22879,91.15947,391.631866,0.229596,89.917114,,,,,,,247.750519,0.668368,155.999084,,,,,,,49.986004,86.150894,31.108402,29.889172,,17752.444
07:25:18,391.141296,0.238458,93.270615,397.420593,0.244097,97.009094,,,,,,,246.255554,0.668368,164.04097,,,,,,,50.020008,86.210434,31.311562,30.092335,,17752.458
07:30:19,396.890778,0.255375,101.356064,397.067383,0.260209,103.320435,,,,,,,248.262711,0.668368,176.10379,,,,,,,50.007999,86.040062,31.514795,30.295599,,17752.472
07:35:06,399.343628,0.273098,109.060112,398.970795,0.280349,111.85099,,,,,,,247.702835,0.757318,191.383377,,,,,,,50.004002,86.633667,31.703276,30.498829,,17752.486
07:40:05,403.876495,0.292433,118.106743,399.893066,0.307739,123.062775,,,,,,,248.345993,0.835685,211.488083,,,,,,,49.987003,87.692711,31.920599,30.701998,,17752.503
