Time,I1V,I1A,I1P,I2V,I2A,I2P,I3V,I3A,I3P,I4V,I4A,I4P,G1V,G1A,G1P,G2V,G2A,G2P,G3V,G3A,G3P,FRQ,EFF,INVT,BOOT,SR,KWHT
05:45:18,271.226349,0.039474,10.706498,282.313232,0.028196,7.960104,,,,,,,246.147583,0.093384,0,,,,,,,49.977009,0,19.328817,19.222881,,17743.925
05:50:02,288.514038,0.051558,14.875322,307.587402,0.034641,10.655074,,,,,,,246.339493,0.093384,0,,,,,,,50.004002,0,21.172377,20.211109,,17743.925
05:55:02,330.95816,0.05317,17.596912,275.916199,0.04753,13.114408,,,,,,,246.830719,0.093384,0,,,,,,,49.996002,0,21.742401,20.69685,,17743.925
06:00:24,329.761169,0.069282,22.846382,316.927856,0.057198,18.127514,,,,,,,245.570816,0.093384,10.473633,,,,,,,50.005001,25.56172,22.313543,21.267523,,17743.925
06:05:05,330.60495,0.078143,25.83453,325.090942,0.070087,22.784714,,,,,,,244.71524,0.093384,15.307617,,,,,,,50.000999,31.484688,22.783346,21.647932,,17743.926
06:10:11,337.237457,0.09345,31.514706,343.457886,0.082171,28.222347,,,,,,,245.871368,0.093384,28.198242,,,,,,,49.988003,47.203941,23.359669,22.218504,,17743.928
06:15:07,467.277771,0.028196,13.175364,468.435516,0.017723,8.302176,,,,,,,246.063553,0.757318,0,,,,,,,49.988003,0,22.408693,21.937181,,17743.928
06:20:11,373.951721,0.109562,40.970749,363.178802,0.103117,37.449837,,,,,,,245.799286,0.562856,92.468208,,,,,,,49.999001,117.913185,23.930241,22.979263,,17743.929
06:25:09,388.472595,0.12084,46.943031,376.875519,0.123257,46.452473,,,,,,,244.074615,0.425351,71.559311,,,,,,,49.986004,76.619652,24.595963,23.549864,,17743.933
06:30:16,389.826569,0.130507,50.875175,368.633942,0.136146,50.188183,,,,,,,245.113266,0.425351,75.580254,,,,,,,50.002998,74.785027,24.976372,23.853537,,17743.939
15:55:04,400.520996,1.844018,738.568115,398.911926,1.863353,743.313721,,,,,,,250.855103,5.77575,1437.875366,,,,,,,49.997002,97.030365,25.94511,25.798883,,17743.947
16:00:12,403.091583,1.800516,725.772827,398.872681,1.81985,725.888611,,,,,,,251.055206,5.648261,1409.72876,,,,,,,50.022011,97.111404,31.40518,28.885454,,17744.07
16:05:20,408.919556,1.728818,706.947388,404.759521,1.74493,706.276917,,,,,,,250.843292,5.487216,1363.890015,,,,,,,50.070099,96.509094,32.473866,29.889172,,17744.186
16:10:23,409.155029,1.665981,681.644409,406.584442,1.67162,679.654663,,,,,,,250.383606,5.289495,1319.659668,,,,,,,50.018005,96.9412,33.294647,30.701998,,17744.301
16:15:00,411.941467,1.600727,659.405884,408.056152,1.612811,658.117554,,,,,,,249.769333,5.138851,1274.625122,,,,,,,50,96.744019,33.85157,31.411297,,17744.402
16:20:08,409.213898,1.570114,642.512695,391.749603,1.559642,610.988953,,,,,,,249.934845,4.858012,1207.877441,,,,,,,49.983006,96.360252,34.327118,31.923048,,17744.505
16:25:27,414.119598,1.453302,601.841003,394.791138,1.433162,565.799805,,,,,,,249.934845,4.547194,1129.067017,,,,,,,49.979008,96.696434,34.725632,32.327629,,17744.609
16:30:05,416.474335,1.404966,585.132507,426.069885,1.029557,438.663177,,,,,,,250.548721,3.950496,981.096375,,,,,,,49.999001,95.829315,34.868256,32.733932,,17744.694
16:35:01,417.102264,1.335685,557.117188,364.866364,1.308294,477.352631,,,,,,,250.005768,4.035278,995.571716,,,,,,,49.976013,96.239799,35.172371,33.038754,,17744.778
16:40:17,426.717438,1.21565,518.739258,351.248138,1.19551,419.920807,,,,,,,249.497162,3.637825,897.460754,,,,,,,49.965023,95.61084,35.172371,33.242016,,17744.859
16:45:18,421.497772,1.165703,491.341278,323.344513,1.14073,368.848663,,,,,,,249.568192,3.311927,819.454468,,,,,,,49.979008,95.264366,35.273956,33.445267,,17744.932
16:50:15,416.65094,1.094005,455.818146,315.024445,1.030362,324.589355,,,,,,,248.856964,3.006386,742.25238,,,,,,,49.986004,95.110878,35.182163,33.64843,,17744.994
16:55:30,431.289551,0.957858,413.114349,254.566589,1.006194,256.143494,,,,,,,248.50058,2.55532,626.44928,,,,,,,49.986004,93.603584,35.070801,33.650265,,17745.055
