Time,I1V,I1A,I1P,I2V,I2A,I2P,I3V,I3A,I3P,I4V,I4A,I4P,G1V,G1A,G1P,G2V,G2A,G2P,G3V,G3A,G3P,FRQ,EFF,INVT,BOOT,SR,KWHT
05:40:01,301.209991,0.032224,9.706191,302.230377,0.022557,6.81735,,,,,,,246.890503,0.835685,0,,,,,,,49.984005,0,17.463465,17.463465,,17745.265
05:45:06,326.700012,0.037058,12.106719,286.806854,0.03303,9.473116,,,,,,,244.522034,0.093384,0,,,,,,,49.978008,0,19.95785,18.985106,,17745.265
05:50:06,297.874115,0.050753,15.117946,285.629486,0.044308,12.655672,,,,,,,245.354187,0.093384,0,,,,,,,49.969021,0,20.791994,19.832985,,17745.265
05:55:04,350.659454,0.058809,20.621862,314.749725,0.056392,17.749367,,,,,,,243.723343,0.093384,4.833984,,,,,,,49.974014,12.597939,21.363712,20.3864,,17745.265
06:00:10,329.349091,0.071698,23.613804,341.770325,0.070893,24.229057,,,,,,,244.231888,0.093384,0,,,,,,,50.013004,0,21.93317,20.887136,,17745.265
06:05:19,368.69281,0.076532,28.216797,342.045044,0.074921,25.626289,,,,,,,244.751465,0.093384,17.724609,,,,,,,49.983006,32.919006,22.598881,21.457138,,17745.267
06:10:04,346.754517,0.096672,33.521454,353.661743,0.090227,31.90991,,,,,,,244.231888,0.093384,28.198242,,,,,,,49.961029,43.095909,23.074415,21.93317,,17745.269
06:15:08,377.699677,0.097478,36.817257,370.969055,0.095866,35.563469,,,,,,,244.0625,0.093384,37.060547,,,,,,,50.011002,51.202232,23.622671,22.410986,,17745.272
06:20:06,381.251404,0.116006,44.227604,353.42627,0.111978,39.576111,,,,,,,242.970703,0.093384,40.283203,,,,,,,50.014004,48.06852,24.120544,22.884224,,17745.275
06:25:07,376.051361,0.121646,45.744995,374.324554,0.119229,44.630268,,,,,,,243.517212,0.093384,49.951172,,,,,,,50.001999,55.270844,24.595963,23.424444,,17745.279
06:30:30,386.745789,0.12809,49.538422,357.154602,0.135341,48.337593,,,,,,,243.456573,0.425351,73.167686,,,,,,,49.982006,74.755486,25.114008,23.835203,,17745.284
06:35:03,382.448395,0.136146,52.06897,369.438477,0.136952,50.595337,,,,,,,246.063553,0.425351,77.188629,,,,,,,49.990002,75.185463,25.520449,24.21558,,17745.29
06:40:00,390.709595,0.14098,55.082241,387.746552,0.14823,57.475826,,,,,,,245.931442,0.093384,80.40538,,,,,,,49.972015,71.434578,25.926773,24.595963,,17745.296
06:45:14,381.545746,0.146619,55.941933,384.037842,0.151453,58.163609,,,,,,,246.267532,0.425351,102.922653,,,,,,,49.983006,90.199516,26.333223,24.976372,,17745.304
06:50:31,382.526886,0.160314,61.324574,391.886963,0.158703,62.193718,,,,,,,245.414398,0.425351,94.880775,,,,,,,50.000999,76.815155,26.739573,25.407139,,17745.312
06:55:03,387.373718,0.165148,63.973995,385.862762,0.16837,64.967873,,,,,,,245.426407,0.425351,102.118469,,,,,,,49.962029,79.197296,26.99852,25.721792,,17745.319
07:00:05,374.99173,0.176426,66.158447,399.068909,0.170787,68.155861,,,,,,,245.847336,0.425351,105.33522,,,,,,,50.007,78.424423,27.24757,25.926773,,17745.328
07:05:08,396.262848,0.177232,70.230461,386.588806,0.180454,69.76165,,,,,,,245.618942,0.425351,110.964539,,,,,,,50.014004,79.264847,27.55242,26.231628,,17745.337
07:10:24,399.657593,0.182871,73.085869,389.061279,0.187705,73.028671,,,,,,,245.570816,0.425351,114.985481,,,,,,,50.001999,78.69545,27.85721,26.536398,,17745.347
