20200315,21.699
20200316,18.987
20200317,11.542
20200321,1.303
20200322,0.612
20200323,0.109
20200324,1.34
20200325,2.41
20200326,2.79
20200327,1.849
20200328,3.947
20200329,8.126
20200330,1.631
20200331,0.448
20200401,12.491
20200402,6.818
20200403,5.616
